video_id,comments
zArQnD-ORUA,"[{'comment_text': 'Show, obrigado...\nTeria como entregar o Python  ao MetaTreider5?', 'likes': 0}, {'comment_text': 'com certeza!  mais conteúdo seria muito bom!', 'likes': 0}, {'comment_text': 'Estou operando com python day trade', 'likes': 0}, {'comment_text': 'Muito bacana.', 'likes': 1}, {'comment_text': 'Gostei demais. Trabalho no mercado, já programo em Python e estou em busca de conteúdos para iniciar a construção dos robos.', 'likes': 1}, {'comment_text': 'Gostei da sugestão de buscar dados para fazer uma análise mais fundamentalista através do meta trad. Gostei muito!!!', 'likes': 5}, {'comment_text': 'Achei bacana o conteúdo, quero ver mais!!', 'likes': 5}]"
6DwWkBTu5cw,"[{'comment_text': '""No Ceará o inverno foi bom!"" Só Cearenses irão entender essa frase rsrs\nParabéns pelo vídeo!', 'likes': 1}, {'comment_text': 'Bom dia gostei da sua apresentação e gostaria de solicitar um video  de como   ensinar  a  construir  um  algoritimo  para prever   o clima  (chuva, temperatura, umidade) apartir de  uma base de dados (série historica dessas variaveis  a partir de  valores medidos?', 'likes': 1}, {'comment_text': 'Olá parabéns pelo video tem como  vc ensinar  a  construir  um  algoritimo  para prever   o clima  (chuva, temperatura, umidade) apartir de  uma base de dados (série historica dessas variaveis  a partir de  valores medidos?\nfala que sim!!!\nUsando python', 'likes': 1}]"
mzGOgRFuk_k,"[{'comment_text': 'Que TOP! Só dicas valiosas! Obrigado.', 'likes': 0}, {'comment_text': 'E essa aula prática sai quando?', 'likes': 0}, {'comment_text': 'Cara, parabéns  seu conteúdo  e sua dinâmica  são espetaculares.  Se puder , por favor,  faça aula demonstrando  como usar o Dask, vai ajudar muito, principalmente  se mostrar como usar por exemplo com sqlserver  ou postgree.', 'likes': 0}, {'comment_text': 'Queria uma aula pratica de dask', 'likes': 1}, {'comment_text': 'No curso fechado poderia add um módulo de dask', 'likes': 1}, {'comment_text': 'Uma questão que me surgiu. É possível eu como programador, realizar o agendamento das minhas tarefas (tasks) ou o próprio DASK quando se utiliza task, ele que faz o agendamento destas tarefas?', 'likes': 0}, {'comment_text': 'Muito bacana esta introdução. Seria muito legal ter uma aula para explorar esta biblioteca.', 'likes': 1}, {'comment_text': 'Muito legal, ontem mesmo estava fazendo testes com esse framework.\nTenho um ""dúvida"" que ainda não consegui solucionar:\n- Montei um cluster dask com 1 scheduler e 3 workers (com máquinas diferentes!!!)\n- Abri um servidor jupyter (jupyterlab normal) na mesma maquina do scheduler conectei ao cluster.\n- Tenho um CSV de 7GB armazenado localmente.\n- Ao ler com dask.dataframe ( df = dd.read_csv(\'file.csv) ) o \'lazy dataset\' aparece\n- Ao fazer df.head().compute() ou client.compute(df.head()) sempre dá erro. (FileNotFound)\n- De alguma forma os workers não tem acesso a esse arquivo\nNão sei se é tão simples trabalhar conectado a um cluster dask a medida que você tem arquivos armazenados localmente.\nJá li várias coisas sobre o fsspec da documentação, já fiz client.update_file(\'file.csv\')...\nmas ainda não consegui pensar em uma forma simples de ter dados locais para serem analisados e conectar em um cluster (seja na rede local ou remoto)\n\nSe alguém puder ajudar, fico grato =D', 'likes': 0}, {'comment_text': 'Bacana. Se fizer um treinamento seria muito interessante.', 'likes': 2}, {'comment_text': 'Muito bom, Faz a aula!', 'likes': 2}]"
QBAszRN-u04,"[{'comment_text': 'Cara, conteúdo de muita qualidade!! Parabéns! Daria 10 likes, mas só dá 1. Hehe.\nValeu!', 'likes': 0}, {'comment_text': 'Obg, Jonathan, recentemente vi sua palestra no portfolio incrivel e certamente esse template vai me ajudar a colocar meus projetos no github!', 'likes': 1}, {'comment_text': 'Muito obrigado! Esse vídeo ajudou bastante em melhorar o meu perfil aí', 'likes': 1}, {'comment_text': 'Vou copiar por admiração Jonathan haha muito bom!', 'likes': 1}, {'comment_text': 'Muito Bom Mesmo.. Só dicas tops', 'likes': 1}, {'comment_text': 'Vídeo animal ... já vou replicar no meu 👊🏾', 'likes': 1}, {'comment_text': 'Ótimas dicas!', 'likes': 1}]"
dnsdPrhWWec,"[{'comment_text': '@Nicksson Arrais, que conselho vc.me daria hj? Sou graduado em engenharia de computação e pós em governança de TI. Não gosto de programação/desenvolvimento de aplicações. Tenho dúvida se invisto em cloud, BI, Ciência de dados, Redes.', 'likes': 0}, {'comment_text': 'Legal sua história, esse seu projeto artigo sobre a previsão da velocidade me interessou, vou conferir o seu artigo! Sucesso na carreira :D', 'likes': 1}, {'comment_text': 'Cabra desenrolado! Virei fã.', 'likes': 2}, {'comment_text': 'Quais as aplicações da ciência sociais no ramo comercial ? Tipo um site de ecommerce ? Ou no ERP ?', 'likes': 1}, {'comment_text': 'Eu estudo UX Design (Design de Experiência do Usuário) e quero trabalhar com UX Research. Como Data Science pode me ajudar na parte de pesquisa (research)? É possível agregá-las?', 'likes': 1}, {'comment_text': 'Muito bom o vídeo! Legal saber que o time conta com ótimos professores. Quais cursos você fez para agregar mais valor a seus conhecimentos em Data Science?', 'likes': 2}, {'comment_text': 'Boa, Nicksson! Trajetória muito bacana !tambem trabalhei com previsão de curva de potência de usina eólica com RNA. Vamos trocar uma ideia depois! Haha bem vindo ao time !', 'likes': 1}]"
KbpKz3qSNZI,"[{'comment_text': 'Eu vi uns valores ali ao lado. Por isso, tenho umas perguntas sobr e isso.\n-Toda competição é gratuita?\n-Eles pagam pra gente resolver algum problema?\n-A inscrição no kaggle é gratuita? Como eles (provavelmente) ganham dinheiro?', 'likes': 0}]"
rcFGXoNlTSc,"[{'comment_text': 'Essa habilidade de comunicação é a mais difícil', 'likes': 1}, {'comment_text': 'Muito bom, obrigada!', 'likes': 1}]"
cceyTV357uU,"[{'comment_text': 'Coloquem os links!', 'likes': 0}, {'comment_text': 'Coloca os links na descrição para nós ai por favor?\nValeu pelas dicas!', 'likes': 5}, {'comment_text': 'Topíssimo !!!', 'likes': 1}]"
XpRDuRVGC3s,"[{'comment_text': 'Parabéns!!! Muito top!!', 'likes': 0}, {'comment_text': 'Muito bom. Parabens por mais um video que vai ajudar muito quem quer ingresar nesse mundo dos dados..', 'likes': 2}, {'comment_text': 'Muito bom', 'likes': 1}]"
lckHWWkv4y8,"[{'comment_text': 'O que me dá mais raiva é que tive tudo isso na facul e caguei (passei chutado kkkkk). Agora é correr atrás.', 'likes': 0}, {'comment_text': 'Obrigado pelas orientações dadas. Abraço.', 'likes': 0}, {'comment_text': 'Probabilidade \n- união e intersecção de eventos \n- Probabilidade da intersecção \n- Probabilidade condicional \n- Teorema de bayes \n- distribuições \nEstatistica descritiva \nMédia \nMediana \nModa \nComo esses conceitos se relacionam com a simetria dos dados \nMedidas de dispersão \nVariância \nDesvio padrão \nAmplitude \nMedidas separatrizes \n\nRelação entre variáveis \nCausalidade \nCovariancia \nCorrelação \n\nTeste de hipóteses \nHipótese \nHipótese nula e alternativa \nErro tipo 1 e 2 \nP valor \nZ test \nVlw ✌', 'likes': 2}, {'comment_text': 'Dados -> Informação -> Conhecimento \nA ciência de dados é a profissão do século XXI', 'likes': 3}, {'comment_text': 'Excelente conteúdo!', 'likes': 1}, {'comment_text': 'Excelente. Já sofri um pouco estudando alguns temas rs. Hoje é só relembrar e aplicar nos projetos.', 'likes': 1}, {'comment_text': 'Valeu Jonathan <3', 'likes': 1}, {'comment_text': 'extremamente didático!', 'likes': 1}, {'comment_text': 'obrigadaaa', 'likes': 1}, {'comment_text': 'Parabéns pela iniciativa.  Mas no meu ver quando se toca nesses temas x mais geral q seja tem que se falar de forma concreta da utilidade em ciência de dados. Por exemplo esse conceito de teste de  hipótese se utiliza na parte de teste de estacionariedade (adf, kpss, etc) em séries temporais e desta maneira verificar de forma analítica se a séries precisa de ser aplicada alguma transformação (diferenciação) antes de ser entregada a um modelo estatístico (arima)... e por aí vai a ideia....', 'likes': 1}]"
I3ecXMkzZ-U,"[{'comment_text': 'Vídeo top !!! Hoje em pra se tornar um bom profissional requisitado é bom sempre buscar se aperfeiçoar e sair do básico', 'likes': 1}, {'comment_text': 'Só conteúdo brabo! 🔥🔥🔥', 'likes': 2}]"
EDXAuNMH53Y,"[{'comment_text': 'Já fiz tudo isso e nada ainda... qual o nivel do competidor kaggle que as empresas se interessariam? grandmaster?', 'likes': 0}, {'comment_text': 'Show de bola!', 'likes': 1}, {'comment_text': 'Muito elucidativo o vídeo! Obrigado, Jonathan.', 'likes': 2}, {'comment_text': 'O curso de Data Science tem um perfil de profissional determinado? Tem que saber exatas? O curso é pra iniciante? É só pra quem é formado em TI?', 'likes': 2}]"
t3coOPnMn94,"[{'comment_text': 'cara esse teu microfone ta esquisito, dava pra ouvir nada as vezes. Mas o conteúdo foi muito útil', 'likes': 0}, {'comment_text': 'Tenho um duvida, sei oque significa o acc, mas qual a imoortancia do loss? como interpretar isso? pois as vezes vc tem acc 0.85 e loss 0.10 em outro caso vc tem tambem acc 0.85 porem loss 0.95, ou atle mais de 1 de loss e assim por diante! Gostaria de entender a logica desse loss,  essa é a minha duvida obrigado!!!', 'likes': 0}, {'comment_text': 'MUito bom Jonathan.. Sempre bom termos essa noçao de como é uma entrevista em Data Science.. Parabens', 'likes': 2}]"
bXk05v9mMpg,"[{'comment_text': 'cara, passei no curso superior de tecnologia em ciencia de dados na UFMS e em engenharia eletrica na UNESP. to com muita dúvida de qual eu faço. tenho até janeiro para me decidir. gosto muito das duas areas, a minha duvida é qual das duas areas terei um retorno financeiro maior, essa resposta ja facilitaria na minha escolha. outra coisa, que na minha visão pesa muito, é que um é tecnologo o outro é engenharia, será q isso traz muita diferença no mercado de trabalho? acrescento ainda que é muito improvavel que eu me torne funcionario (exceto se for para ir ao exterior) pois sou funcionario publico, entao o que eu planejo é empreender ou passar em outro concurso publico que page mais. dito isso, consegue se posicionar a meu respeito para me ajudar. grato.', 'likes': 1}, {'comment_text': 'Estou no 10º período de Engenharia Elétrica e migrando para Análise de Dados.', 'likes': 2}, {'comment_text': 'Oii', 'likes': 0}, {'comment_text': 'Nmklpiuy jgffhgyyģú ittu are e tomo procê utrty', 'likes': 0}, {'comment_text': 'Vp bl\nG', 'likes': 0}, {'comment_text': '😍😋😎😚☺😅😂🤣👢👑🐄🍩🍩🎂🍩🎂🍡🥠🍡🎂🍡🎂🍡🥠🍡🥠🍩', 'likes': 0}, {'comment_text': '🤐🙃😟👑👟📿🧢🎓👢', 'likes': 0}, {'comment_text': 'Eu já tô iniciando meus estudos pra migrar de Designer gráfico para  data science com foco em me tornar um especialista híbrido em dados', 'likes': 1}, {'comment_text': 'Jonathan, eu fui um caso exatamente igual ao seu. Sou formado em engenharia elétrica, e estou em transição para a area de Ciências de Dados, no qual percebi q me encaixo muito mais. Curto muito engenharia, principalmente elétrica e eletronica, mas profissionalmente, estou me encontrando muito mais com DS, independentemente de comparações salarias entre eng. elétrica e DS.', 'likes': 2}, {'comment_text': 'Dica: coloque em 1.5x. De nada!', 'likes': 3}]"
DK3Or-rq4MU,"[{'comment_text': 'Baita material, parabéns pelo conteúdo', 'likes': 0}, {'comment_text': 'Muito massa, vlw', 'likes': 2}, {'comment_text': 'o melhor vídeo :)', 'likes': 2}, {'comment_text': 'Jhon, é o melhor vídeo sobre o assunto, muito abrangente e inspirador.', 'likes': 4}, {'comment_text': 'Como colocar essa parte do accompshment?', 'likes': 3}, {'comment_text': '🔥🔥🔥', 'likes': 3}, {'comment_text': 'Massa demais 👏🏽👏🏽', 'likes': 3}]"
ANBA-LPUwFg,"[{'comment_text': 'Ajudou demais, cara. Valeu por compartilhar sua trajetória! Sucesso pra você.', 'likes': 0}, {'comment_text': 'Não se iludam! Sem matemática,  sem chance. Ok, ele transitou de carreira, mas tinha excelente base matemática. Não  basta fazer o curso pra ser um DS.', 'likes': 0}, {'comment_text': 'Achei um vídeo legal, mas ao mesmo tempo, não. É uma puta trajetória, mas é difícil uma identificação da maior parte das pessoas, quando se trata de intercâmbio, mestrado, empresa júnior. E precisa disso para ser um cientista de dados? Acredito que não. O próprio curso do Minerando Dados promete te capacitar para ser um cientista de dados, e eu acredito de fato. Pareceu muito mais uma trajetória de carreira como um todo em que em cada etapa tem uma matéria que se relaciona com DS do que uma trajetória para se tornar um data scientist. Mas é uma puta trajetória de carreira, parabéns.', 'likes': 0}, {'comment_text': 'Ótimo vídeo, prova mais uma vez que com estudo, dedicação, foco conseguimos chegar onde sempre se sonha. Parabéns pelo esforço, pela coragem de mudar os rumos, parabéns pela sua objetividade.', 'likes': 1}, {'comment_text': 'Parabéns Jonathan . Toda dedicação empregada deu resultado. E esse resultado foi inesperado. Parabéns pelo vídeo , muito inspirador.', 'likes': 1}, {'comment_text': 'Muito bom Jonathan, parabéns pela dedicação, esse tipo de testemunho inspiram muito a gente que está começando! Adoro o vosso canal e continuem compartilhando das boas novas pra nós. :)', 'likes': 2}, {'comment_text': 'Oie ótimo video!!! Tem que dar uma olhada nesse microfone, pq qualquer pequeno movimento fora do microfone já atrapalha a captação da voz! Abraço!', 'likes': 2}, {'comment_text': 'Oi Jonathan, obrigada por compartilhar sua trajetória. Você chegou a terminar o seu mestrado na UFF?', 'likes': 1}, {'comment_text': 'Eu também participei do Movimento Empresa Júnior (ainda participo pela federação do meu estado - FEJECE). Foi muito bom para início de carreira e desenvolvimento de soft skills. Valeu super a pena e recomendo também sempre participar quem tiver a oportunidade', 'likes': 1}, {'comment_text': 'Bacana demais Cara!!! Estou percorrendo um caminho um pouco parecido! Saindo da engenharia civil e mudando para Ciencia de dados! Me empolguei bastante no inicio e ver videos e trajetorias como a sua ajuda bastante!! Boa sorte', 'likes': 2}]"
I57PUZzIFbs,"[{'comment_text': 'Onde que eu encontro esse programa? Qual o nome? Pode ajudar? Preciso comparar dois textos, mas sou um total iniciante.', 'likes': 0}, {'comment_text': 'to fazendo um curso de python da USP e estou com muita dificuldade em terminar um exercicio de similiaridade entre textos alguem poderia me ajudar?', 'likes': 1}, {'comment_text': 'Muito bom, obrigada pelo vídeo. Adorei a explicação', 'likes': 0}, {'comment_text': 'Muito bom, obrigado!!!', 'likes': 0}, {'comment_text': 'Top demaisssss!!! Excelente meu amigo!!', 'likes': 0}, {'comment_text': 'Salvou meu script', 'likes': 0}, {'comment_text': 'Notebook? Vc poderia partilhar?', 'likes': 1}, {'comment_text': 'Note que a similaridade discutida no vídeo NÃO é simétrica. O calculo é ""quanto o texto B é similar à A"". O valor que é encontrado, pelo o que eu entendi, não indica o oposto (""quanto A é similar à B"")', 'likes': 7}, {'comment_text': 'poderia Disponibilizar o notebook?', 'likes': 3}, {'comment_text': '👏', 'likes': 1}]"
jErjFPYUC0Q,"[{'comment_text': 'tem como lematizar em português atualmenyte?', 'likes': 0}, {'comment_text': ""O meu esta aparecendo \n\nError 403: ('Forbidden: The request is understood, but', 'it has been refused or access is not allowed')\r\n\n\nalguem sabe me ajudar??"", 'likes': 0}, {'comment_text': 'Como eu faço para saber qual o gênero de quem tuitou?', 'likes': 0}, {'comment_text': 'Show de bola! Será que tem como pegar a localização aproximada dos tweets? Pra por exemplo fazer um levantamento por regiões onde possivelmente votariam em certa pessoa nas eleições e etc, qual região está falando mais mal do atual presidente? Qual está falando melhor ? E assim por diante, será que tem como ? 🤔', 'likes': 0}, {'comment_text': 'Essa api do twittter possibilita eu montar uma timeline  basiado na hasttag dentro de um iframe do meu site com o mesmo designe do twitter?', 'likes': 0}, {'comment_text': 'fiz todo o passo a passo, mas não consigo acesso aos twitters. no ""except"" recebo: Error 403: (\'Forbidden: The request is understood, but\', \'it has been refused or access is not allowed\').\nalguém poderia ajudar?', 'likes': 3}, {'comment_text': 'consegui rodar essa lib TwitterSearch  pelo notebook Jupyter, porém quando tento pelo Ubuntu nao funciona :(', 'likes': 0}, {'comment_text': 'Mano, esse vídeo tá muito bom, muito obrigado!!', 'likes': 0}, {'comment_text': 'Olá, gostei do vídeo. Tenho algumas dúvidas. O arquivo precisa ser .json?, por qual motivo? Obrigada.', 'likes': 2}, {'comment_text': 'Comecei a tentar estudar programação a uns 10 dias. Acabei de assistir seu video e gostaria de saber o seguinte. Tem como extrair os tweets de uma conta específica? Ex: Extrair as publicações do ministério da ciência sobre o espaço. Algo nesse sentido.\nSe algum inscrito puder me explicar seria massa. \nValeu.', 'likes': 5}]"
gRW4vRKKC1c,"[{'comment_text': 'Ótimo exemplo e explicação! Só não sei porque dá erro no pycharm, mesmo com tudo instalado', 'likes': 0}, {'comment_text': 'Cara que ferramenta poderosa ein?', 'likes': 1}, {'comment_text': 'Boa Tarde, Gostaria de saber, como que eu poderia coletar os dados do AWS Iot e passar para um dash em tempo real', 'likes': 0}, {'comment_text': 'Daria pra trabalhar com duas ou mais bases e fazer alguns filtros separadamente em cada base?', 'likes': 1}, {'comment_text': 'Que legal Jonathan, parabens pelo conteudo, excelente ferramenta.\nObrigado, abs.', 'likes': 1}, {'comment_text': 'Bom dia pessoal, faz um vídeo com a criação de uma Dashboard completo e interativo, nos ajudaria muito 👏🏾👏🏾👏🏾', 'likes': 2}, {'comment_text': 'Show de vídeo!', 'likes': 0}, {'comment_text': 'Muito obrigado por compartilhar um pouco do seu conhecimento. Mas a aula técnica ficou ruim por que ficou cansativo tentar enxergar o código, que esta muito pequeno, muito distante. O marketing ficou enorme e o código muito pequeno.', 'likes': 0}, {'comment_text': 'Conteúdo extremamente relevante, principalmente para mostrar o resultado de um projeto de data science de forma amigável para o usuário final, com liberdade e certa praticidade, sem depender de outras ferramentas.', 'likes': 1}, {'comment_text': 'Seria legal um curso para criar dashboards de qualidade', 'likes': 4}]"
MnSRF0Gou3w,"[{'comment_text': 'Poderia me ajudar?\r\nEstou filmando no cartão de memoria, mas não estou conseguindo ver as fotos nem as filmagens. O carquivo fica como se estivesse comrrumpido', 'likes': 0}, {'comment_text': 'Duas dicas para melhorar ainda mais.\n1) A música de fundo dificulta a atenção no que você está ensinando.\n2) Se fizer vídeos mais curtos, vai ter mais audiência. Tente dividir o conteúdo em vídeos de 10 minutos.\nApenas sugestões, mas de toda forma levou meu like pelo esforço em ajudar (embora eu não tenha visto o vídeo).', 'likes': 0}, {'comment_text': '👏👏👏👏', 'likes': 0}, {'comment_text': 'Otimas dicas, mas essa música de fundo é muito cansativa... aff...', 'likes': 1}, {'comment_text': 'Tem esse colab disponível?', 'likes': 1}, {'comment_text': 'Esse gráfico de radar ficou show!', 'likes': 1}, {'comment_text': '😢oi Gentes por favor\xa0 humildemente\xa0 te peço\xa0 esse oportunidade\xa0 de ouvi meu apelo, antes que muitos\xa0 fale e golpe te convido\xa0 a entra em contato comigo antes para criticar minha pessoa😪sei que aqui não\xa0 e local mas estou desesperado,por favor\xa0 Estou pedindo\xa0 ajuda, tenho dois filhos estou desempregado\xa0 sem trabalho\xa0 e moro de aluguel\xa0 e vim aqui pedi cesta básica a vocês\xa0 porque está faltando tudo, meus filhos pede as coisas não\xa0 tenho como dar pois estamos em isolado.. peça\xa0 a vc se Deus\xa0 toca\xa0 seu\xa0 coração\xa0 mim ajuda😢 meu zap pra quem pode mim ajuda cesta básica\xa0 eu não quero dinheiro\xa0 de ninguem\xa0 quero cesta apenas\n\n079-991588135😔', 'likes': 0}]"
-vjAr3k-sus,"[{'comment_text': 'muito bom o video, mas poderia tbm disponibilizar o colab, pq assim dápara acompanhar melhor, para não precisar ficar digitando o código na hora do video... Mesmo assim, Parabéns, precisava de algo do tipo para aplicar no meu dia a dia.', 'likes': 0}, {'comment_text': 'Muito bom, hein?!', 'likes': 0}, {'comment_text': 'Não recebi o link da semana data science....', 'likes': 0}, {'comment_text': 'mesmo em hd  a visualizacao do codigo ficou ruim.', 'likes': 5}, {'comment_text': 'Como sempre, muito bom! Parabéns pelo conteúdo que é sempre de grande relevância. \nSó uma observação: tira essa música de fundo, ajuda focar mais no tutorial.', 'likes': 1}, {'comment_text': 'Bem bom este treino! Continue postando os videos! Lhe desejo muita sorte com o canal!\nObs.: Não quero te encomodar, mas se tiver um tempinho para ir em meu canal e me dizer o que achou sobre meus vídeos, agradeço demais!\nGrande abraço! 🙏🏼', 'likes': 0}, {'comment_text': 'o link do notebook leva para um tutorial de arima , e não para o da aula que é de arvore de decisão , e muito obrigado por compartilhar conhecimento', 'likes': 1}, {'comment_text': 'Muito bom o vídeo!! Esclareceu bastante! Parabéns!! Só uma correção: ao diferenciar Gini e Entropy sobre o esforço computacional, na realidade Entropy que utiliza cálculo de log.', 'likes': 1}, {'comment_text': 'Aê Cabreira! Ficou massa o vídeo. Obrigado por compartilhar. Sucesso sempre!', 'likes': 1}, {'comment_text': 'Vídeo muito bom e informativo, como sempre! Só gostaria que dessem mais zoom na tela pq às vezes vejo pelo celular e fica ruim de ver o que tá escrito.', 'likes': 9}]"
xhHWlAUef2k,"[{'comment_text': 'Boa tarde,  bom video, eu fiquei com a dúvida, qual das tecnicas é a mais adequada no caso que os dados  não apresentam uma distribução normal?', 'likes': 0}, {'comment_text': 'Exelente video, só uma correção. Os intervalos corretos para 1, 2 e 3 desvios padrões são 68.26%, 95.44%, 99.74%', 'likes': 0}, {'comment_text': 'Tem como verificar outliers de apenas uma coluna do meu dataset?', 'likes': 0}, {'comment_text': 'Muito bom o seu canal ! Obrigada pelo seu conteúdo!', 'likes': 1}, {'comment_text': 'Excelente aula.', 'likes': 4}, {'comment_text': 'Excelente vídeo cara, mt bom ver uma aplicação dos conhecimentos teóricos de estatística junto com o uso dessas bibliotecas, tudo de uma forma super ditatica e bem estruturada. Parabéns!', 'likes': 1}, {'comment_text': 'Gostei das dicas parabéns. Esse cara é fera', 'likes': 1}, {'comment_text': 'Por mais vídeos de Análise Exploratória de Dados como estes!', 'likes': 1}, {'comment_text': 'Mano, acrescenta na descrição do vídeo referências bibliográficas para cada uma das técnicas que você está apresentando. Se possível, referêcias que possam ser acessadas na internet. Por exemplo, advindas do Medium, Kaagle, E-books livres, etc...', 'likes': 3}, {'comment_text': 'Por gentileza, coloque na descrição do vídeo a indicação de revisão bibliográfica, se possível disponível na internet, que discuta aquelas gráficos de destribuição normal com os limites de scores [-3,3], [-2,2] e [-1,1].', 'likes': 4}]"
p8qwrZsTwGE,"[{'comment_text': 'Djwh', 'likes': 0}, {'comment_text': 'Olá! Me chamo Pablo e tenho 17 anos, tenho planos de me mudar para o Chile quando fizer 18 e estou aprendendo Python. Quero trabalhar com inteligência artificial e vi que está na área de ciência de dados. \nSei falar inglês e estou aprendendo espanhol, mas tenho muitas dúvidas sobre o que aprender primeiro para conseguir minha primeira vaga.', 'likes': 2}, {'comment_text': 'vi ali um salario para desenvolvedor pleno: mensal cerca de 54mil - 59mil.\naté que esta razoável.', 'likes': 1}, {'comment_text': 'Algumas vagas são meio sem noção pedem um monte de coisa q s eu tivesse estaria bem longe do Brasil... Rsrs', 'likes': 7}]"
U8lJ09wEm_c,"[{'comment_text': 'Olá bom dia, estou utilizando o Colab e a importação da biblioteca prophet está retornando erro, ja tentei várias forrmas de corrigir o erro porém sem avanço, até tentei instalar antes, usando o !pip install fbprophet e  o mas acaba dando erro, o que será?', 'likes': 0}, {'comment_text': 'da p disponibilizar essa base de dados?', 'likes': 0}, {'comment_text': 'Excelente explicação, parabéns pelo vídeo.', 'likes': 0}, {'comment_text': 'Excelente aula. Muito obrigado!!!', 'likes': 0}, {'comment_text': 'y hat, meus professores chamavam de y chapel, pra outros métodos hahaha', 'likes': 0}, {'comment_text': 'Opa como eu faço para colocar mais de uma coluna no DS?\n\nObrigado pelo conteudo.', 'likes': 0}, {'comment_text': 'Bom dia, eu acompanho diversos vídeos do seu canal, inclusive gostaria de parabeniza a iniciativa de compartilhar tanto conhecimento. Indo direto ao ponto eu gostaria de entender como aplicar na prática um modelo de machine learning, vi diversas aulas criando modelos, treinando, chegando em uma acurácia interessante, porém minha dúvida é por exemplo ""Como por isto em produção para saber qual será meu faturamento nos próximos 3 meses ?"" Se tiver uma aula com este conteúdo por favor deixe o link na resposta pois eu busco esse tipo de conteúdo há um bom tempo porém não estou encontrando, desde já agradeço.', 'likes': 0}, {'comment_text': 'Poderia dizer qual a utilização da precisão de vendas e qual a diferença do método padrão que é simplesmente projetar pelo histórico como é feito nas empresas hj', 'likes': 0}, {'comment_text': 'Pode ser comparado do ARIMA este modelo?', 'likes': 0}, {'comment_text': 'Que tal fazer uma aula sobre uma ferramenta nacional similar, o Arauto, ferramenta open source de series temporais e forecasting desenvolvida pelo Paulo Vasconcellos, Data Scientist do Hotmart?\nAssim estimula seu crescimento pela comunidade!\nhttps://github.com/paulozip/arauto', 'likes': 0}]"
YzC_kllFm50,"[{'comment_text': 'Fantástico!', 'likes': 0}, {'comment_text': 'Sou estudante de Farmácia e também está sendo útil pra mim! Obrigada pelo conteúdo :)', 'likes': 0}, {'comment_text': 'Sou formado em Tecnologia em Banco de dados, este conceito serve pra minha área amigo....', 'likes': 0}, {'comment_text': 'Excelente vídeo, falando dos problemas de negócio. Gostei muito mesmo!', 'likes': 0}, {'comment_text': 'C4jh4ururuduruwhheh', 'likes': 0}, {'comment_text': 'I9uwhgsjihkhIdyyiiy6sos', 'likes': 1}, {'comment_text': 'Olá, amigo. Tem algum e-mail pra que eu possa entrar em contato?', 'likes': 0}, {'comment_text': 'Parabéns pelo conteúdo!', 'likes': 0}, {'comment_text': 'Muito obrigado pela oportunidade de aprendizado, sempre disponibilizando conteúdos excelentes, parabéns.', 'likes': 0}, {'comment_text': 'Muito boa explicação', 'likes': 1}]"
UblUf8C0rjY,"[{'comment_text': 'Bom dia, eu acompanho diversos vídeos do seu canal, inclusive gostaria de parabeniza a iniciativa de compartilhar tanto conhecimento. Indo direto ao ponto eu gostaria de entender como aplicar na prática um modelo de machine learning, vi diversas aulas criando modelos, treinando, chegando em uma acurácia interessante, porém minha dúvida é por exemplo ""Como por isto em produção para saber qual será meu faturamento nos próximos 3 meses ?"" Se tiver uma aula com este conteúdo por favor deixe o link na resposta pois eu busco esse tipo de conteúdo há um bom tempo porém não estou encontrando, desde já agradeço.', 'likes': 0}, {'comment_text': 'Muito bom! Informativo e objetivo.', 'likes': 1}, {'comment_text': 'Excelente resumo! O mais importante é sempre estar atento que o processo é iterativo e pode requerer passos para baixo e para cima com o objetivo de alcançar o resultado da análise.', 'likes': 3}]"
IKm7QClnlTU,"[{'comment_text': 'Existe algum site específico para ter um portfólio de Power Bi por exemplo ??', 'likes': 1}, {'comment_text': 'Perfeito, ajudou muito.', 'likes': 0}, {'comment_text': 'Sempre vejo seis vídeos. Valeu \nPergunta: q tipo d trabalho o cientista s dados consegue como freelancer ? E o analista? \nProgramador pega muito Construcao e melhoramento d sites e aplicativos. Queria fazer uma comparação \nValeu', 'likes': 0}, {'comment_text': 'Precisa saber inglês para trabalhar como Cientista de Dados Free-lance no Brasil?', 'likes': 1}, {'comment_text': 'Oi Hellen...me tire uma dúvida...você comprou direto pelo site ou precisou de uma representante avon? \n😉', 'likes': 0}, {'comment_text': 'Eu faço ADS e não vi está matéria ainda! Onde posso buscar conhecimento e experiências?', 'likes': 0}, {'comment_text': 'Bom vídeo. Só achei o som baixo', 'likes': 2}, {'comment_text': 'Não encontro muito matrial nesse viés na internet.', 'likes': 1}, {'comment_text': 'Bom dia Rodrigo! Parabéns pelo seu trabalho. Gostaria de saber se é possível criar um modelo preditivo capaz de estimar a quantidade de gol de uma determinada partida de futebol? Poderia fazer um vídeo? Desde já obrigado.', 'likes': 2}, {'comment_text': 'Uuuuuuuuuuuuuuuuuuuúuuuuuuuuuuuuuuuuuuuu', 'likes': 0}]"
